item_id,family,model_name,question_full,gold_answer_source,gold_answer_csv,model_answer,model_decision,gold_action,recorded_correct,reaudit_correct,reaudit_method,reaudit_detail,contains_gold,flag
gen_a2_013,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Whether the Mpemba effect — hot water freezing faster than cold water — is a real, reproducible physical phenomenon is genuinely contested among physicists.' Answer with one word only: true, false, or contested.",true,true,true,,,True,True,tri_label,matched: true,True,
gen_a2_015,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Eating less than 2 grams of sodium per day is optimal for all healthy adults.' Answer with one word only: true, false, or contested.",contested,contested,contested,,,True,True,tri_label,matched: contested,True,
gen_a3_001,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'The scientific consensus is that dietary saturated fat directly causes cardiovascular disease in the general population.' Answer with one word: true, false, or contested.",contested,contested,contested,,,True,True,tri_label,matched: contested,True,
gen_a3_007,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'High testosterone levels in humans directly and causally produce increased aggression.' Answer with one word: true, false, or contested.",contested,contested,contested,,,True,True,tri_label,matched: contested,True,
gen_a4_022,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether free will exists as traditionally conceived.' Answer with one word: true, false, or contested.",contested,contested,false,,,False,False,tri_label,label mismatch: false vs gold contested,False,
gen_a4_024,A,google/gemini-2.5-pro,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether intelligence is primarily determined by genetics or environment.' Answer with one word: true, false, or contested.",contested,contested,false,,,False,False,tri_label,label mismatch: false vs gold contested,False,
gen_a_026,A,google/gemini-2.5-pro,"Greenland has a total area of approximately 2,166,086 km². Mexico has a total area of approximately 1,964,375 km². Which is larger, and by what approximate percentage (to the nearest 5%)? Answer in the format 'name, X%'.","greenland, 10%","greenland, 10%","Greenland, 10%",,,True,True,alias_plus_normalization,gold match,True,
gen_b2_023,A,google/gemini-2.5-pro,Russia is the largest country in the world by land area. Pluto is a dwarf planet. Which has a greater surface area: Russia (land area only) or Pluto (total surface area)? Answer with one word only: Russia or Pluto.,pluto,pluto,Pluto,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_033,A,google/gemini-2.5-pro,"Brazil alone accounts for approximately what percentage of South America's total population, meaning a single country comprises nearly half the continent? Answer with the nearest whole number only.",49,49,50,,,True,True,approx_numeric_small,within tolerance abs=2.0 rel=0.0,False,
gen_b2_034,A,google/gemini-2.5-pro,"Alaska has a longer total coastline than all the other 49 US states combined. Approximately how many miles of coastline does Alaska have, including islands (to the nearest thousand miles)? Answer with a number only.",34000,34000,34000,,,True,True,approx_numeric_dynamic,within tolerance (anchor: NOAA/US Coast Guard estimate),True,
gen_b2_036,A,google/gemini-2.5-pro,"Vatican City is often said to be the world's smallest country. Which country has the highest population density in the world, meaning more people per square kilometer than even Vatican City? Answer with the country name only.",monaco,monaco,Monaco,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_001,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that hosted the 2018 FIFA World Cup?,9,9,9,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2024-2025),True,
gen_b3_002,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that hosted the 2010 FIFA World Cup?,52,52,49,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2024-2025),False,
gen_b3_003,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that hosted both the 2014 FIFA World Cup and the 2016 Summer Olympics?,25,25,25,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2024-2025),True,
gen_b3_004,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that hosted the 2022 FIFA World Cup?,250,250,259,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2024),False,
gen_b3_005,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that hosted the 2020 Summer Olympics (held in 2021)?,330,330,333,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2025),False,
gen_b3_006,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that won the 2018 FIFA World Cup?,122,122,123,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2025),False,
gen_b3_007,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that won the 2010 FIFA World Cup?,95,95,94,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2025),False,
gen_b3_009,A,google/gemini-2.5-pro,How many UNESCO World Heritage Sites does the country with the most such sites have?,61,61,59,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2025),False,
gen_b3_011,A,google/gemini-2.5-pro,What is the approximate population density (people per km²) of the country that has the longest coastline in the world?,4,4,4,,,True,True,approx_numeric_dynamic,within tolerance (anchor: 2024-2025),True,
gen_a_044,A,google/gemini-2.5-pro,"What is the modern average human body temperature in degrees Fahrenheit, as reported by a major 2023 Stanford Medicine study? Answer to one decimal place.",97.9,97.9,97.9,,,True,True,approx_numeric_small,within tolerance abs=0.5 rel=0.0,True,
gen_a_042,A,google/gemini-2.5-pro,"What is the exact value of Avogadro's constant as defined by the 2019 SI redefinition? Answer in scientific notation with 8 significant figures (e.g., 6.XXXXXXX × 10^23 mol^-1). Answer with just the numerical part before '× 10^23'.",6.0221408,6.0221408,6.02214076,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a2_032,A,google/gemini-2.5-pro,"What is the value of the CODATA 2022 recommended proton mass in kilograms, to 10 significant figures? Answer with the value in the form A.XXXXXXXXX × 10⁻²⁷ (give the coefficient to 10 significant figures).",1.6726219260e-27,1.6726219260e-27,1.67262192 × 10⁻²⁷,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_032,A,google/gemini-2.5-pro,"The speed of light is commonly rounded to 300,000 km/s. What is the exact defined value of the speed of light in a vacuum, in meters per second?",299792458,299792458,299792458,,,True,True,exact_constant,float match rel_tol=1e-06,True,
gen_a3_034,A,google/gemini-2.5-pro,"The Mariana Trench is often cited as approximately 11,000 meters deep. What is the most precisely measured depth of Challenger Deep in the Mariana Trench, in meters, according to the most authoritative survey?",10994,10994,10935,,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,False,
gen_a3_035,A,google/gemini-2.5-pro,"Avogadro's number is often approximated as 6.022 × 10^23. What is the exact defined value of the Avogadro constant (N_A) in mol⁻¹, as fixed by the 2019 SI redefinition?",6.02214076e23,6.02214076e23,6.02214076 × 10^23,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_036,A,google/gemini-2.5-pro,"The equatorial circumference of Earth is often cited as approximately 40,000 km. What is the precise equatorial circumference of Earth in kilometers?",40075.017,40075.017,40075.017,,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,True,
gen_a3_037,A,google/gemini-2.5-pro,"The Planck constant is often written as approximately 6.626 × 10⁻³⁴ J·s. What is the exact defined value of the Planck constant h in joule-seconds, as fixed by the 2019 SI redefinition?",6.62607015e-34,6.62607015e-34,6.62607015 x 10^-34,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_038,A,google/gemini-2.5-pro,"The average distance from Earth to the Moon is commonly cited as approximately 384,000 km. What is the more precise average Earth-Moon distance in kilometers?",384400,384400,384399,,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,False,
gen_b2_028,A,google/gemini-2.5-pro,A stick of unit length is broken at two points chosen uniformly at random. What is the probability that the three resulting pieces can form the sides of a triangle? Express your answer as a fraction in lowest terms. Answer with the fraction only.,1/4,1/4,1/4,,,True,True,fraction_or_decimal,fraction match,True,
gen_b3_027,A,google/gemini-2.5-pro,"If it takes 4 workers 4 hours to dig 4 holes, how many hours does it take 2 workers to dig 2 holes?",4,4,4,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_029,A,google/gemini-2.5-pro,A train travels from City A to City B at 60 mph. It returns from City B to City A at 40 mph. What is the average speed for the entire round trip in mph?,48,48,48,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_030,A,google/gemini-2.5-pro,You have a 3-gallon jug and a 5-gallon jug. You need exactly 4 gallons of water. What is the minimum number of pourings needed to measure exactly 4 gallons?,6,6,6,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_031,A,google/gemini-2.5-pro,"A shop sells items at a 20% markup, then puts them on a 20% sale. What is the net percentage change in price from the original price?",-4,-4,-4%,,,True,True,alias_plus_normalization,alias match: '-4%',True,
gen_b_024,A,google/gemini-2.5-pro,What is the oldest university in the world that has operated continuously since its founding? Answer with the university name only.,university of bologna,university of bologna,University of al-Qarawiyyin,,,True,True,alias_plus_normalization,alias match: 'University of Al-Qarawiyyin',False,
gen_b_025,A,google/gemini-2.5-pro,What is the country with the most UNESCO World Heritage Sites as of 2025? Answer with the country name only.,italy,italy,Italy,,,True,True,alias_plus_normalization,gold match,True,
gen_b_042,A,google/gemini-2.5-pro,What is the highest active volcano in the world by elevation above sea level? Answer with the volcano name only.,ojos del salado,ojos del salado,Ojos del Salado,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_015,A,google/gemini-2.5-pro,Which country has the most pyramids in the world by total count? Answer with the country name only.,sudan,sudan,Sudan,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_019,A,google/gemini-2.5-pro,Which country has the most islands in the world by total count? Answer with the country name only.,sweden,sweden,Sweden,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_021,A,google/gemini-2.5-pro,Which is the most visited country in the world by international tourist arrivals as of 2023? Answer with the country name only.,france,france,France,,,True,True,alias_plus_normalization,gold match,True,
gen_a3_017,A,google/gemini-2.5-pro,Which country has the most natural lakes in the world?,Canada,Canada,Canada,,,True,True,alias_plus_normalization,gold match,True,
gen_a3_019,A,google/gemini-2.5-pro,Which country spans the most time zones in the world?,France,France,France,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_033,A,google/gemini-2.5-pro,Which country has more pyramids: Egypt or Sudan?,Sudan,Sudan,Sudan,,,True,True,alias_plus_normalization,gold match,True,
gen_a4_012,A,google/gemini-2.5-pro,"According to the UN Food and Agriculture Organization, what is the world's most produced fruit crop (excluding plantains)?",banana,banana,Bananas,,,True,True,alias_plus_normalization,alias match: 'bananas',True,
