family,model_name,item_id,v1_correct,v2_correct,status,v1_answer,v2_answer,gold_answer,v1_utility,v2_utility,v1_decision,v2_decision
cal,deepseek-ai/deepseek-v3.1,gen_a3_037,True,True,SAME_CORRECT,6.62607015e-34,6.62607015e-34,6.62607015e-34,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a3_038,True,True,SAME_CORRECT,384400,384400,384400,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a4_012,False,True,FLIP_TO_CORRECT,Tomatoes,Bananas,banana,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a4_022,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a4_024,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a_026,True,True,SAME_CORRECT,"Greenland, 10%","Greenland, 10%","greenland, 10%",,,,
cal,deepseek-ai/deepseek-v3.1,gen_a_042,True,True,SAME_CORRECT,6.02214076,6.02214076,6.0221408,,,,
cal,deepseek-ai/deepseek-v3.1,gen_a_044,True,True,SAME_CORRECT,97.5,97.9,97.9,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_015,True,True,SAME_CORRECT,Sudan,Sudan,sudan,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_019,True,True,SAME_CORRECT,Sweden,Sweden,sweden,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_021,True,True,SAME_CORRECT,France,France,france,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_023,False,False,SAME_WRONG,Russia,Russia,pluto,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_028,True,True,SAME_CORRECT,1/4,1/4,1/4,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_033,True,True,SAME_CORRECT,50,49,49,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_034,False,False,SAME_WRONG,6640,6640,34000,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b2_036,True,True,SAME_CORRECT,Monaco,Monaco,monaco,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_001,False,False,SAME_WRONG,146,35,9,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_002,False,False,SAME_WRONG,65,24.8,52,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_003,True,True,SAME_CORRECT,25,25,25,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_004,False,False,SAME_WRONG,16,15,250,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_005,True,True,SAME_CORRECT,334,347,330,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_006,False,False,SAME_WRONG,36,25,122,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_007,False,False,SAME_WRONG,24,25,95,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_009,True,True,SAME_CORRECT,59,59,61,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_011,True,True,SAME_CORRECT,4,4,4,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_014,True,True,SAME_CORRECT,1,1,1,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_022,True,True,SAME_CORRECT,3,3,3,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_027,True,True,SAME_CORRECT,4,4,4,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_029,True,True,SAME_CORRECT,48,48,48,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_030,True,True,SAME_CORRECT,6,6,6,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_031,True,True,SAME_CORRECT,4% decrease,-4%,-4,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b3_033,True,True,SAME_CORRECT,Sudan,Sudan,Sudan,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_024,True,True,SAME_CORRECT,University of Bologna,University of Bologna,university of bologna,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_025,True,True,SAME_CORRECT,Italy,Italy,italy,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_037,True,False,FLIP_TO_WRONG,false,contested,false,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_038,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_040,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,deepseek-ai/deepseek-v3.1,gen_b_042,True,True,SAME_CORRECT,Ojos del Salado,Ojos del Salado,ojos del salado,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_001,False,False,SAME_WRONG,15,14,12,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_002,True,True,SAME_CORRECT,-4 1,-4 1,-4 1,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_003,True,True,SAME_CORRECT,"[[5], [5], [5]]","[[5], [5], [5]]","[[5], [5], [5]]",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_004,True,True,SAME_CORRECT,3 True,3 True,3 True,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_005,True,True,SAME_CORRECT,"[1]\n[1, 2]\n[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_006,True,True,SAME_CORRECT,2 3,2 3,2 3,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_007,True,True,SAME_CORRECT,True True False,True True False,True True False,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_008,True,True,SAME_CORRECT,2 0,2 0,2 0,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_009,False,False,SAME_WRONG,True True True,True True True,True False True,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_010,True,True,SAME_CORRECT,"[2, 3] [1, 4]","[2, 3] [1, 4]","[2, 3] [1, 4]",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_011,False,True,FLIP_TO_CORRECT,"{""x"": 1, ""y"": 3, ""z"": 4}","{'x': 1, 'y': 3, 'z': 4}","{'x': 1, 'y': 3, 'z': 4}",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_012,True,True,SAME_CORRECT,"[1, 10, 4, 5]","[1, 10, 4, 5]","[1, 10, 4, 5]",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_013,True,True,SAME_CORRECT,"[6, 8]","[6, 8]","[6, 8]",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_014,True,True,SAME_CORRECT,'' True 15,'' True 15,'' True 15,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ce_015,True,True,SAME_CORRECT,"['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']",,,,
cal,deepseek-ai/deepseek-v3.1,v41_comp_001,True,True,SAME_CORRECT,2,2,2,,,,
cal,deepseek-ai/deepseek-v3.1,v41_comp_002,True,True,SAME_CORRECT,5.3,5.3,5.3,,,,
cal,deepseek-ai/deepseek-v3.1,v41_comp_003,True,True,SAME_CORRECT,2135,2135,"2,135",,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_001,True,True,SAME_CORRECT,10,10,10,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_002,True,True,SAME_CORRECT,5,5,5,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_003,True,True,SAME_CORRECT,8,8,8,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_004,True,True,SAME_CORRECT,28,28,28,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_005,False,False,SAME_WRONG,10,10,11,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_007,True,True,SAME_CORRECT,187.5,187.5,$187.50,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_008,True,True,SAME_CORRECT,28,28,28,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_009,True,True,SAME_CORRECT,Equal,Equal,They are equal,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_010,True,True,SAME_CORRECT,48,48,48,,,,
cal,deepseek-ai/deepseek-v3.1,v41_crt_011,True,True,SAME_CORRECT,$750,$750,$750,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_001,True,True,SAME_CORRECT,47,47,47%,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_002,True,True,SAME_CORRECT,160,160,160,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_004,True,True,SAME_CORRECT,192000,192000,"192,000",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_005,True,True,SAME_CORRECT,$106000,106000,"$106,000",,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_006,True,True,SAME_CORRECT,2.07,2.07,2.07,,,,
cal,deepseek-ai/deepseek-v3.1,v41_ct_007,True,True,SAME_CORRECT,30000,30000,"30,000",,,,
cal,deepseek-ai/deepseek-v3.1,v42_calc_001,True,True,SAME_CORRECT,34650,34650,34650,,,,
cal,deepseek-ai/deepseek-v3.1,v42_calc_002,True,True,SAME_CORRECT,9,9,9,,,,
cal,deepseek-ai/deepseek-v3.1,v42_calc_003,True,True,SAME_CORRECT,1/6,1/6,1/6,,,,
cal,deepseek-ai/deepseek-v3.1,v42_calc_004,True,True,SAME_CORRECT,2500,2500,2500,,,,
cal,deepseek-ai/deepseek-v3.1,v42_calc_005,True,True,SAME_CORRECT,259.81,259.81,259.81,,,,
cal,deepseek-ai/deepseek-v3.1,v42_ioed_001,False,False,SAME_WRONG,20,20,18,,,,
cal,deepseek-ai/deepseek-v3.1,v42_ioed_002,True,False,FLIP_TO_WRONG,595,159,594,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_001,True,True,SAME_CORRECT,0.05,0.05,$0.05,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_002,True,True,SAME_CORRECT,47,47,47 days,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_005,True,True,SAME_CORRECT,orange,orange,bright orange,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_006,True,True,SAME_CORRECT,4,4,4,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_007,True,True,SAME_CORRECT,3.1415926535,3.1415926535,3.1415926535,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_009,True,True,SAME_CORRECT,70560,70560,"70,560",,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_010,True,True,SAME_CORRECT,1081,1081,1081,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_011,True,True,SAME_CORRECT,42,42,42,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_012,True,True,SAME_CORRECT,false,false,false,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_013,True,True,SAME_CORRECT,Mary,Mary,Mary,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_014,True,True,SAME_CORRECT,63,63,63,,,,
cal,deepseek-ai/deepseek-v3.1,v42_mx_015,True,True,SAME_CORRECT,45,45,45 mph,,,,
cal,google/gemini-2.5-flash,gen_a2_001,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-flash,gen_a2_003,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_a2_007,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-flash,gen_a2_013,True,True,SAME_CORRECT,true,true,true,,,,
cal,google/gemini-2.5-flash,gen_a2_015,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_a2_032,True,True,SAME_CORRECT,1.672621924 × 10⁻²⁷,1.6726219237 × 10⁻²⁷,1.6726219260e-27,,,,
cal,google/gemini-2.5-flash,gen_a3_001,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_a3_007,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_a3_017,True,True,SAME_CORRECT,Canada,Canada,Canada,,,,
cal,google/gemini-2.5-flash,gen_a3_019,True,True,SAME_CORRECT,France,France,France,,,,
cal,google/gemini-2.5-flash,gen_a3_032,True,True,SAME_CORRECT,299792458,299792458,299792458,,,,
cal,google/gemini-2.5-flash,gen_a3_034,True,True,SAME_CORRECT,10984,10994,10994,,,,
cal,google/gemini-2.5-flash,gen_a3_035,True,True,SAME_CORRECT,6.02214076e23,6.02214076 × 10^23,6.02214076e23,,,,
cal,google/gemini-2.5-flash,gen_a3_036,True,True,SAME_CORRECT,40075.017,40075.017,40075.017,,,,
cal,google/gemini-2.5-flash,gen_a3_037,True,True,SAME_CORRECT,6.62607015 × 10⁻³⁴ J·s,6.62607015 × 10⁻³⁴ J·s,6.62607015e-34,,,,
cal,google/gemini-2.5-flash,gen_a3_038,True,True,SAME_CORRECT,384400,384400 km,384400,,,,
cal,google/gemini-2.5-flash,gen_a4_012,False,False,SAME_WRONG,Tomato,Tomatoes,banana,,,,
cal,google/gemini-2.5-flash,gen_a4_022,True,False,FLIP_TO_WRONG,contested,false,contested,,,,
cal,google/gemini-2.5-flash,gen_a4_024,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-flash,gen_a_026,True,True,SAME_CORRECT,"Greenland, 10%","Greenland, 10%","greenland, 10%",,,,
cal,google/gemini-2.5-flash,gen_a_042,True,True,SAME_CORRECT,6.0221408,6.0221408,6.0221408,,,,
cal,google/gemini-2.5-flash,gen_a_044,True,True,SAME_CORRECT,97.9,97.9,97.9,,,,
cal,google/gemini-2.5-flash,gen_b2_015,True,True,SAME_CORRECT,Sudan,Sudan,sudan,,,,
cal,google/gemini-2.5-flash,gen_b2_019,True,True,SAME_CORRECT,Sweden,Sweden,sweden,,,,
cal,google/gemini-2.5-flash,gen_b2_021,True,True,SAME_CORRECT,France,France,france,,,,
cal,google/gemini-2.5-flash,gen_b2_023,True,True,SAME_CORRECT,Pluto,Pluto,pluto,,,,
cal,google/gemini-2.5-flash,gen_b2_028,True,True,SAME_CORRECT,1/4,1/4,1/4,,,,
cal,google/gemini-2.5-flash,gen_b2_033,True,True,SAME_CORRECT,49,49,49,,,,
cal,google/gemini-2.5-flash,gen_b2_034,True,True,SAME_CORRECT,34000,34000,34000,,,,
cal,google/gemini-2.5-flash,gen_b2_036,True,False,FLIP_TO_WRONG,Monaco,Macau,monaco,,,,
cal,google/gemini-2.5-flash,gen_b3_001,True,True,SAME_CORRECT,9,9,9,,,,
cal,google/gemini-2.5-flash,gen_b3_002,True,True,SAME_CORRECT,50,49,52,,,,
cal,google/gemini-2.5-flash,gen_b3_003,True,True,SAME_CORRECT,25,25,25,,,,
cal,google/gemini-2.5-flash,gen_b3_004,True,True,SAME_CORRECT,227,239,250,,,,
cal,google/gemini-2.5-flash,gen_b3_005,True,True,SAME_CORRECT,335,337,330,,,,
cal,google/gemini-2.5-flash,gen_b3_006,True,True,SAME_CORRECT,119,119,122,,,,
cal,google/gemini-2.5-flash,gen_b3_007,True,True,SAME_CORRECT,94,94,95,,,,
cal,google/gemini-2.5-flash,gen_b3_009,True,True,SAME_CORRECT,59,59,61,,,,
cal,google/gemini-2.5-flash,gen_b3_011,False,True,FLIP_TO_CORRECT,4.5,4,4,,,,
cal,google/gemini-2.5-flash,gen_b3_014,True,True,SAME_CORRECT,1,1,1,,,,
cal,google/gemini-2.5-flash,gen_b3_022,True,True,SAME_CORRECT,3,3,3,,,,
cal,google/gemini-2.5-flash,gen_b3_027,True,True,SAME_CORRECT,4,4,4,,,,
cal,google/gemini-2.5-flash,gen_b3_029,True,True,SAME_CORRECT,48,48,48,,,,
cal,google/gemini-2.5-flash,gen_b3_030,True,True,SAME_CORRECT,6,6,6,,,,
cal,google/gemini-2.5-flash,gen_b3_031,True,True,SAME_CORRECT,-4,-4,-4,,,,
cal,google/gemini-2.5-flash,gen_b3_033,True,True,SAME_CORRECT,Sudan,Sudan,Sudan,,,,
cal,google/gemini-2.5-flash,gen_b_024,True,False,FLIP_TO_WRONG,University of Al-Qarawiyyin,University of Al-Karaouine,university of bologna,,,,
cal,google/gemini-2.5-flash,gen_b_025,True,True,SAME_CORRECT,Italy,Italy,italy,,,,
cal,google/gemini-2.5-flash,gen_b_037,True,True,SAME_CORRECT,false,false,false,,,,
cal,google/gemini-2.5-flash,gen_b_038,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_b_040,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-flash,gen_b_042,True,True,SAME_CORRECT,Ojos del Salado,Ojos del Salado,ojos del salado,,,,
cal,google/gemini-2.5-flash,v41_ce_001,True,True,SAME_CORRECT,12,12,12,,,,
cal,google/gemini-2.5-flash,v41_ce_002,True,True,SAME_CORRECT,-4 1,-4 1,-4 1,,,,
cal,google/gemini-2.5-flash,v41_ce_003,True,True,SAME_CORRECT,"[[5], [5], [5]]","[[5], [5], [5]]","[[5], [5], [5]]",,,,
cal,google/gemini-2.5-flash,v41_ce_004,True,True,SAME_CORRECT,3 True,3 True,3 True,,,,
cal,google/gemini-2.5-flash,v41_ce_005,True,True,SAME_CORRECT,"[1]
[1, 2]
[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]",,,,
cal,google/gemini-2.5-flash,v41_ce_006,True,True,SAME_CORRECT,2 3,2 3,2 3,,,,
cal,google/gemini-2.5-flash,v41_ce_007,True,True,SAME_CORRECT,True True False,True True False,True True False,,,,
cal,google/gemini-2.5-flash,v41_ce_008,True,True,SAME_CORRECT,2 0,2 0,2 0,,,,
cal,google/gemini-2.5-flash,v41_ce_009,True,True,SAME_CORRECT,True False True,True False True,True False True,,,,
cal,google/gemini-2.5-flash,v41_ce_010,True,True,SAME_CORRECT,"[2, 3] [1, 4]","[2, 3] [1, 4]","[2, 3] [1, 4]",,,,
cal,google/gemini-2.5-flash,v41_ce_011,True,True,SAME_CORRECT,"{'x': 1, 'y': 3, 'z': 4}","{'x': 1, 'y': 3, 'z': 4}","{'x': 1, 'y': 3, 'z': 4}",,,,
cal,google/gemini-2.5-flash,v41_ce_012,True,True,SAME_CORRECT,"[1, 10, 4, 5]","[1, 10, 4, 5]","[1, 10, 4, 5]",,,,
cal,google/gemini-2.5-flash,v41_ce_013,True,True,SAME_CORRECT,"[6, 8]","[6, 8]","[6, 8]",,,,
cal,google/gemini-2.5-flash,v41_ce_014,True,True,SAME_CORRECT,'' True 15,'' True 15,'' True 15,,,,
cal,google/gemini-2.5-flash,v41_ce_015,True,True,SAME_CORRECT,"['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']",,,,
cal,google/gemini-2.5-flash,v41_comp_001,True,True,SAME_CORRECT,2,2,2,,,,
cal,google/gemini-2.5-flash,v41_comp_002,True,True,SAME_CORRECT,5.3,5.3,5.3,,,,
cal,google/gemini-2.5-flash,v41_comp_003,True,True,SAME_CORRECT,2135,2135,"2,135",,,,
cal,google/gemini-2.5-flash,v41_crt_001,True,True,SAME_CORRECT,10,10,10,,,,
cal,google/gemini-2.5-flash,v41_crt_002,True,True,SAME_CORRECT,5,5,5,,,,
cal,google/gemini-2.5-flash,v41_crt_003,True,True,SAME_CORRECT,8,8,8,,,,
cal,google/gemini-2.5-flash,v41_crt_004,True,True,SAME_CORRECT,28,28,28,,,,
cal,google/gemini-2.5-flash,v41_crt_005,True,True,SAME_CORRECT,11,11,11,,,,
cal,google/gemini-2.5-flash,v41_crt_007,True,True,SAME_CORRECT,187.50,187.50,$187.50,,,,
cal,google/gemini-2.5-flash,v41_crt_008,True,True,SAME_CORRECT,28,28,28,,,,
cal,google/gemini-2.5-flash,v41_crt_009,True,True,SAME_CORRECT,They are equal,equal,They are equal,,,,
cal,google/gemini-2.5-flash,v41_crt_010,True,True,SAME_CORRECT,48,48,48,,,,
cal,google/gemini-2.5-flash,v41_crt_011,True,True,SAME_CORRECT,750,750,$750,,,,
cal,google/gemini-2.5-flash,v41_ct_001,True,True,SAME_CORRECT,47,47,47%,,,,
cal,google/gemini-2.5-flash,v41_ct_002,True,True,SAME_CORRECT,160,160,160,,,,
cal,google/gemini-2.5-flash,v41_ct_004,True,True,SAME_CORRECT,192000,192000,"192,000",,,,
cal,google/gemini-2.5-flash,v41_ct_005,True,True,SAME_CORRECT,106000,106000,"$106,000",,,,
cal,google/gemini-2.5-flash,v41_ct_006,True,True,SAME_CORRECT,2.07,2.07,2.07,,,,
cal,google/gemini-2.5-flash,v41_ct_007,True,True,SAME_CORRECT,30000,30000,"30,000",,,,
cal,google/gemini-2.5-flash,v42_calc_001,True,True,SAME_CORRECT,34650,34650,34650,,,,
cal,google/gemini-2.5-flash,v42_calc_002,True,True,SAME_CORRECT,9,9,9,,,,
cal,google/gemini-2.5-flash,v42_calc_003,True,True,SAME_CORRECT,1/6,1/6,1/6,,,,
cal,google/gemini-2.5-flash,v42_calc_004,True,True,SAME_CORRECT,2500,2500,2500,,,,
cal,google/gemini-2.5-flash,v42_calc_005,True,True,SAME_CORRECT,259.81,259.81,259.81,,,,
cal,google/gemini-2.5-flash,v42_ioed_001,True,True,SAME_CORRECT,19,19,18,,,,
cal,google/gemini-2.5-flash,v42_ioed_002,True,True,SAME_CORRECT,594,594,594,,,,
cal,google/gemini-2.5-flash,v42_mx_001,True,True,SAME_CORRECT,0.05,0.05,$0.05,,,,
cal,google/gemini-2.5-flash,v42_mx_002,True,True,SAME_CORRECT,47,47,47 days,,,,
cal,google/gemini-2.5-flash,v42_mx_005,True,True,SAME_CORRECT,orange,orange,bright orange,,,,
cal,google/gemini-2.5-flash,v42_mx_006,True,True,SAME_CORRECT,4,4,4,,,,
cal,google/gemini-2.5-flash,v42_mx_007,True,True,SAME_CORRECT,3.1415926535,3.1415926536,3.1415926535,,,,
cal,google/gemini-2.5-flash,v42_mx_009,True,True,SAME_CORRECT,70560,70560,"70,560",,,,
cal,google/gemini-2.5-flash,v42_mx_010,True,True,SAME_CORRECT,1081,1081,1081,,,,
cal,google/gemini-2.5-flash,v42_mx_011,True,True,SAME_CORRECT,42,42,42,,,,
cal,google/gemini-2.5-flash,v42_mx_012,True,True,SAME_CORRECT,False,False,false,,,,
cal,google/gemini-2.5-flash,v42_mx_013,True,True,SAME_CORRECT,Mary,Mary,Mary,,,,
cal,google/gemini-2.5-flash,v42_mx_014,True,True,SAME_CORRECT,63,63,63,,,,
cal,google/gemini-2.5-flash,v42_mx_015,True,True,SAME_CORRECT,45 mph,45 mph,45 mph,,,,
cal,google/gemini-2.5-pro,gen_a2_001,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-pro,gen_a2_003,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-pro,gen_a2_007,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-pro,gen_a2_013,True,True,SAME_CORRECT,true,true,true,,,,
cal,google/gemini-2.5-pro,gen_a2_015,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-pro,gen_a2_032,True,False,FLIP_TO_WRONG,1.67262192 × 10⁻²⁷,1.672621924,1.6726219260e-27,,,,
cal,google/gemini-2.5-pro,gen_a3_001,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-pro,gen_a3_007,True,True,SAME_CORRECT,contested,contested,contested,,,,
cal,google/gemini-2.5-pro,gen_a3_017,True,True,SAME_CORRECT,Canada,Canada,Canada,,,,
cal,google/gemini-2.5-pro,gen_a3_019,True,True,SAME_CORRECT,France,France,France,,,,
cal,google/gemini-2.5-pro,gen_a3_032,True,True,SAME_CORRECT,299792458,299792458,299792458,,,,
cal,google/gemini-2.5-pro,gen_a3_034,True,True,SAME_CORRECT,10935,10935,10994,,,,
cal,google/gemini-2.5-pro,gen_a3_035,True,True,SAME_CORRECT,6.02214076 × 10^23,6.02214076 × 10^23 mol⁻¹,6.02214076e23,,,,
cal,google/gemini-2.5-pro,gen_a3_036,True,True,SAME_CORRECT,40075.017,40075.017,40075.017,,,,
cal,google/gemini-2.5-pro,gen_a3_037,True,True,SAME_CORRECT,6.62607015 x 10^-34,6.62607015e-34,6.62607015e-34,,,,
cal,google/gemini-2.5-pro,gen_a3_038,True,True,SAME_CORRECT,384399,384400,384400,,,,
cal,google/gemini-2.5-pro,gen_a4_012,True,False,FLIP_TO_WRONG,Bananas,Tomatoes,banana,,,,
cal,google/gemini-2.5-pro,gen_a4_022,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-pro,gen_a4_024,False,False,SAME_WRONG,false,false,contested,,,,
cal,google/gemini-2.5-pro,gen_a_026,True,True,SAME_CORRECT,"Greenland, 10%","Greenland, 10%","greenland, 10%",,,,
cal,google/gemini-2.5-pro,gen_a_042,True,True,SAME_CORRECT,6.02214076,6.02214076,6.0221408,,,,
cal,google/gemini-2.5-pro,gen_a_044,True,True,SAME_CORRECT,97.9,97.5,97.9,,,,
cal,google/gemini-2.5-pro,gen_b2_015,True,True,SAME_CORRECT,Sudan,Sudan,sudan,,,,
cal,google/gemini-2.5-pro,gen_b2_019,True,True,SAME_CORRECT,Sweden,Sweden,sweden,,,,
cal,google/gemini-2.5-pro,gen_b2_021,True,True,SAME_CORRECT,France,France,france,,,,
cal,google/gemini-2.5-pro,gen_b2_023,True,True,SAME_CORRECT,Pluto,Pluto,pluto,,,,
cal,google/gemini-2.5-pro,gen_b2_028,True,True,SAME_CORRECT,1/4,1/4,1/4,,,,
cal,google/gemini-2.5-pro,gen_b2_033,True,True,SAME_CORRECT,50,49,49,,,,
cal,google/gemini-2.5-pro,gen_b2_034,True,False,FLIP_TO_WRONG,34000,66000,34000,,,,
cal,google/gemini-2.5-pro,gen_b2_036,True,True,SAME_CORRECT,Monaco,Monaco,monaco,,,,
cal,google/gemini-2.5-pro,gen_b3_001,True,True,SAME_CORRECT,9,9,9,,,,
cal,google/gemini-2.5-pro,gen_b3_002,True,True,SAME_CORRECT,49,49,52,,,,
cal,google/gemini-2.5-pro,gen_b3_003,True,True,SAME_CORRECT,25,25,25,,,,
cal,google/gemini-2.5-pro,gen_b3_004,True,True,SAME_CORRECT,259,242,250,,,,
cal,google/gemini-2.5-pro,gen_b3_005,True,True,SAME_CORRECT,333,345,330,,,,
cal,google/gemini-2.5-pro,gen_b3_006,True,True,SAME_CORRECT,123,123,122,,,,
cal,google/gemini-2.5-pro,gen_b3_007,True,True,SAME_CORRECT,94,94,95,,,,
cal,google/gemini-2.5-pro,gen_b3_009,True,True,SAME_CORRECT,59,59,61,,,,
cal,google/gemini-2.5-pro,gen_b3_011,True,True,SAME_CORRECT,4,4,4,,,,
cal,google/gemini-2.5-pro,gen_b3_014,True,True,SAME_CORRECT,1,1,1,,,,
cal,google/gemini-2.5-pro,gen_b3_022,True,True,SAME_CORRECT,3,3,3,,,,
cal,google/gemini-2.5-pro,gen_b3_027,True,True,SAME_CORRECT,4,4,4,,,,
cal,google/gemini-2.5-pro,gen_b3_029,True,True,SAME_CORRECT,48,48,48,,,,
cal,google/gemini-2.5-pro,gen_b3_030,True,True,SAME_CORRECT,6,6,6,,,,
cal,google/gemini-2.5-pro,gen_b3_031,True,True,SAME_CORRECT,-4%,-4%,-4,,,,
cal,google/gemini-2.5-pro,gen_b3_033,True,True,SAME_CORRECT,Sudan,Sudan,Sudan,,,,
cal,google/gemini-2.5-pro,gen_b_024,True,True,SAME_CORRECT,University of al-Qarawiyyin,University of Al-Qarawiyyin,university of bologna,,,,
cal,google/gemini-2.5-pro,gen_b_025,True,True,SAME_CORRECT,Italy,Italy,italy,,,,
cal,google/gemini-2.5-pro,gen_b_037,True,True,SAME_CORRECT,false,false,false,,,,
